precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NEGRARU IONEL-EDGAR-PARTIDUL SOCIAL DEMOCRAT-voturi","GOIDESCU NICOLAE-PARTIDUL NAȚIONAL LIBERAL-voturi"
10,BUZĂU,"CĂMINUL CULTURAL MURGEȘTI",292,MURGEŞTI,47818,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:08:24",700,665,0,14,21,524,489,0,14,21,514,10,725,201,424,90
