precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
32,"SATU MARE","CAMIN CULTURAL SOCONZEL",293,SOCOND,138869,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:00:09",286,229,0,30,27,213,156,0,30,27,212,1,259,46,135,70,7
32,"SATU MARE","CAMINUL CULTURAL CUTA",291,SOCOND,138869,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:08:21",268,243,0,17,8,182,157,0,17,8,174,8,283,101,132,33,9
32,"SATU MARE","CAMINUL CULTURAL HODISA",292,SOCOND,138869,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:09:59",189,158,0,21,10,137,106,0,21,10,128,9,190,53,97,22,9
32,"SATU MARE","SCOALA GIMNAZIALA SOCOND",290,SOCOND,138869,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:37:08",562,547,2,7,6,322,309,0,7,6,288,34,584,255,219,58,11
32,"SATU MARE","SCOALA GIMNAZIALA STANA",294,SOCOND,138869,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:43:35",882,866,0,6,10,554,538,0,6,10,549,5,882,323,464,85,0
