precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CĂPĂTOIU PAUL-PARTIDUL NAȚIONAL LIBERAL-voturi","MĂRCOCEANU CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","TUDOR MARIUS-GHEORGHE-voturi"
31,PRAHOVA,"CĂMINUL CULTURAL",460,JUGURENI,133866,2,PART,PRCNCT,P,P_SV,"2024-06-10 05:13:52",479,393,1,47,38,342,259,0,47,36,331,11,420,78,31,242,58
