precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","FORȚA DREPTEI-voturi"
3,ARGEŞ,"SALA DE SPORT(ȘCOALA GENERALĂ NR. 1)",494,ŢIŢEŞTI,19338,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 10:37:34",1287,1270,1,10,6,783,767,0,10,6,765,18,1406,623,203,429,87,46
3,ARGEŞ,"ȘCOALA CU CLASELE I-IV ȚIȚEȘTI",495,ŢIŢEŞTI,19338,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:56:44",1000,996,0,4,0,574,570,0,4,0,553,18,1100,529,101,413,28,11
3,ARGEŞ,"ȘCOALA CU CLASELE I-IV VALEA MĂNĂSTIRII",496,ŢIŢEŞTI,19338,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:10:00",808,805,0,3,0,380,380,0,0,0,362,18,900,520,31,317,12,2
3,ARGEŞ,"ȘCOALA CU CLASELE I-IV VALEA STÂNII",497,ŢIŢEŞTI,19338,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:53:03",845,839,0,4,2,536,530,0,4,2,514,22,900,364,143,256,27,88
