precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL ROMÂNIA PUTERNICĂ-voturi","CÎRDEI MARINEL-voturi"
35,SUCEAVA,"CĂMINUL CULTURAL VICOVU DE SUS-EST",192,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:18:14",1328,1326,1,0,1,545,544,0,0,1,527,18,1400,855,294,112,53,10,2,56
35,SUCEAVA,"CASA DE CULTURĂ VICOVU DE SUS - LAURA",197,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:52:38",1753,1750,2,1,0,735,734,0,1,0,713,22,1900,1165,281,356,53,5,12,6
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM NORMAL ”LUMEA COPIILOR”",198,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:18:37",1329,1328,0,0,1,594,593,0,0,1,574,20,1500,906,285,110,88,41,11,39
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 1-EST",193,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:09:58",1379,1375,0,0,4,563,559,0,0,4,541,22,1500,937,369,93,32,6,6,35
35,SUCEAVA,"GRĂDINIŢA NOUĂ BIVOLĂRIE",200,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:17:15",909,909,0,0,0,374,374,0,0,0,355,19,1102,728,184,50,31,11,2,77
35,SUCEAVA,"LICEUL TEHHNOLOGIC ”ION NISTOR” VICOVU DE SUS-CORPUL 4",194,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:45:07",1091,1091,0,0,0,477,477,0,0,0,452,25,1200,723,268,109,44,5,12,14
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BIVOLĂRIA",199,"ORAŞ VICOVU DE SUS",151095,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:16:58",1801,1800,1,0,0,882,881,1,0,0,762,120,2000,1118,314,77,52,12,6,301
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 2 VICOVU DE SUS",196,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:52:36",1477,1477,0,0,0,570,570,0,0,0,560,10,1600,1030,265,225,51,3,10,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 3 VICOVU DE SUS",195,"ORAŞ VICOVU DE SUS",151095,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:14:46",1564,1563,0,1,0,598,597,0,1,0,561,37,1700,1102,378,132,39,3,4,5
