precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
39,VASLUI,"GRĂDINIȚA DUMEŞTII VECHI",301,DUMEŞTI,163734,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:47:03",343,339,1,3,0,165,162,0,3,0,155,10,400,235,92,28,6,26,3
39,VASLUI,"GRĂDINIŢA NR. 1 DUMEŞTI",300,DUMEŞTI,163734,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:48:43",717,703,1,6,7,328,315,0,6,7,312,16,800,472,162,23,64,55,8
39,VASLUI,"ŞCOALA GIMNAZIALĂ ”MAREȘAL C-TIN PREZAN” DUMEŞTI",299,DUMEŞTI,163734,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 13:31:52",992,949,0,31,12,469,426,0,31,12,439,30,1004,535,212,26,35,110,56
39,VASLUI,"ŞCOALA PRIMARĂ VALEA MARE",302,DUMEŞTI,163734,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:54:09",698,690,0,6,2,354,346,0,6,2,325,29,800,446,176,95,17,34,3
