precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
20,GORJ,"CĂMINUL CULTURAL CÎLNIC",186,CÂLNIC,79736,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:59:35",717,676,1,30,10,519,479,0,30,10,508,11,706,187,142,247,79,6,2,32
20,GORJ,"ŞCOALA PRIMARĂ CÎLNICU DE SUS",187,CÂLNIC,79736,3,PART,PRCNCT,CL,CL_SV,"2024-06-12 18:32:11",698,670,1,18,9,414,387,0,18,9,406,8,700,286,138,193,40,6,1,28
20,GORJ,"ŞCOALA PRIMARĂ HODOREASCA",188,CÂLNIC,79736,3,PART,PRCNCT,CL,CL_SV,"2024-06-12 17:58:54",334,314,0,18,2,229,209,0,18,2,221,8,400,171,38,118,31,4,4,26
20,GORJ,"ŞCOALA PRIMARĂ PINOASA",189,CÂLNIC,79736,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:06:04",178,160,0,16,2,136,118,0,16,2,132,4,199,63,37,73,11,2,0,9
