precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ SMÎRDIOASA",289,SMÂRDIOASA,154380,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 15:00:42",1460,1422,2,11,25,967,931,0,11,25,934,33,1584,609,318,539,77
36,TELEORMAN,"ŞCOALA PRIMARĂ ŞOIMU",290,SMÂRDIOASA,154380,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:50:23",321,310,0,8,3,223,212,0,8,3,217,6,341,118,95,86,36
