precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
9,BRĂILA,"SCOALA GIMNAZIALA MIRCEA VODA, JUDETUL BRAILA",211,"MIRCEA VODĂ",43625,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:49:00",1020,976,1,10,33,619,576,0,10,33,604,11,1134,515,29,437,138
9,BRĂILA,"SCOALA GIMNAZIALA MIRCEA VODA, JUDEȚUL BRAILA",210,"MIRCEA VODĂ",43625,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:05:34",917,876,8,13,20,585,552,0,13,20,557,28,900,315,25,421,111
9,BRĂILA,"SCOALA GIMNAZIALA SAT DEDULESTI",212,"MIRCEA VODĂ",43625,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:54:00",633,582,0,10,41,462,411,0,10,41,442,20,700,238,19,136,287
