precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL PATRIOȚILOR-voturi"
8,BRAŞOV,"CĂMINUL CULTURAL COMĂNA DE JOS",328,COMANA,40857,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:08:16",896,860,2,22,12,587,551,2,22,12,521,30,900,349,68,266,168,19
8,BRAŞOV,"CĂMINUL CULTURAL COMĂNA DE SUS",329,COMANA,40857,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:52:50",316,299,1,12,4,233,217,0,12,4,220,8,343,115,27,34,151,8
8,BRAŞOV,"CĂMINUL CULTURAL CRIHALMA",330,COMANA,40857,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:41:01",613,602,0,7,4,382,371,0,7,4,368,14,700,318,14,146,208,0
8,BRAŞOV,"CĂMINUL CULTURAL TICUŞU NOU",331,COMANA,40857,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:31:08",503,492,1,10,0,365,354,1,10,0,348,17,516,151,15,171,161,1
