precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GAVRILĂ DORIN-PARTIDUL SOCIAL DEMOCRAT-voturi","MIRCEA SANDU-PARTIDUL NAȚIONAL LIBERAL-voturi"
10,BUZĂU,"CĂMINUL CULTURAL VALEA SALCIEI",401,"VALEA SALCIEI",50068,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:24:17",549,512,0,6,31,436,399,0,6,31,395,4,563,164,180,215
