precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NIŢU GEORGE-VALENTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","BARBU ALINA-RODICA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ CĂLMĂŢUIU (FOST LOCAL AL ȘCOLII CU CLASELE I-IV)",128,CĂLMĂŢUIU,152412,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:54:21",478,427,0,19,32,338,287,0,19,32,331,7,505,167,306,25
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ CĂLMĂȚUIU ( FOST LOCAL AL ȘCOLII CU CLASELE I-IV )",129,CĂLMĂŢUIU,152412,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:34:39",215,201,0,6,8,159,145,0,6,8,157,2,230,71,119,38
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ CĂLMĂȚUIU ( FOST LOCAL AL ȘCOLII NICOLAE BĂLCESCU )",131,CĂLMĂŢUIU,152412,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:40:26",465,420,0,22,23,309,264,0,22,23,296,11,465,158,215,81
36,TELEORMAN,"ŞCOLALA GIMNAZIALĂ CĂLMĂȚUIU (FOST LOCAL AL ȘCOLII CU CLASELE I-IV)",130,CĂLMĂŢUIU,152412,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:53:47",185,169,0,8,8,122,106,0,8,8,120,2,180,58,108,12
