precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
1,ALBA,"PRIMĂRIA COMUNEI IGHIU",277,IGHIU,4927,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:45:16",1243,1228,1,11,3,771,757,0,11,3,753,18,1361,590,94,400,60,199
1,ALBA,"ȘCOALA GIMNAZIALĂ IGHIEL",279,IGHIU,4927,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 19:32:38",849,833,0,9,7,477,461,0,9,7,466,11,900,423,21,230,27,188
1,ALBA,"ŞCOALA GIMNAZIALĂ ŞARD",280,IGHIU,4927,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:31:38",979,959,9,11,0,523,511,1,11,0,505,18,1070,547,30,243,47,185
1,ALBA,"ŞCOALA GIMNAZIALĂ ŞARD",281,IGHIU,4927,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:09:01",1175,1166,3,5,1,585,579,0,5,1,573,12,1300,715,58,256,58,201
1,ALBA,"ȘCOALĂ GIMNAZIALĂ ȚELNA",282,IGHIU,4927,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:54:46",901,879,0,10,12,478,456,0,10,12,474,4,950,472,56,232,24,162
1,ALBA,"ȘCOALA PRIMARĂ BUCERDEA VINOASĂ",278,IGHIU,4927,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:34:55",810,778,0,11,21,524,492,0,11,21,513,11,860,336,53,342,29,89
