precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"CAMINUL CULTURAL BAILE",138,"BALTA ALBĂ",44934,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:49:49",380,322,0,42,16,302,244,0,42,16,298,4,372,70,99,178,5,16
10,BUZĂU,"GRĂDINIŢA CU PROGRAM NORMAL SAT BALTA ALBĂ",136,"BALTA ALBĂ",44934,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:35:28",450,408,0,24,18,310,268,0,24,18,299,11,448,138,148,101,5,45
10,BUZĂU,"ŞCOALA GIMNAZIALĂ SAT AMARA",137,"BALTA ALBĂ",44934,1,PROV,PRCNCT,CL,CL_SV,"2024-06-11 11:26:37",1247,1123,2,75,47,921,798,1,75,47,890,31,1235,314,331,452,26,81
