precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"VASILE ION-PARTIDUL SOCIAL DEMOCRAT-voturi","FULGESCU COSTIN-PARTIDUL NAȚIONAL LIBERAL-voturi","NICU CONSTANTIN-CLAUDIU-PARTIDUL ECOLOGIST ROMÂN-voturi"
40,VÂLCEA,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII PESCEANA",336,PESCEANA,172279,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:03:53",1270,1217,2,50,1,754,702,1,50,1,731,23,1340,586,488,188,55
