precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
27,MEHEDINŢI,"CĂMINUL CULTURAL PERI",197,HUSNICIOARA,112129,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:26:41",843,618,0,220,5,679,454,0,220,5,321,13,2263,566,148,22,131,20
27,MEHEDINŢI,"ŞCOALA GENERALĂ BĂDIŢEŞTI",196,HUSNICIOARA,112129,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:03:54",182,139,0,41,2,150,107,0,41,2,149,1,170,20,121,5,17,6
27,MEHEDINŢI,"ŞCOALA GIMNAZIALĂ HUSNICIOARA-C2",195,HUSNICIOARA,112129,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 12:00:14",1610,986,0,606,18,1354,730,0,606,18,652,34,773,87,361,27,231,33
