precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DOŢA OVIDIU-PETRU-PARTIDUL NAȚIONAL LIBERAL-voturi","RAD OVIDIU-ROMULUS-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARALESCU AUREL-CONSTANTIN-FORȚA DREPTEI-voturi","BUGA REMUS-PARTIDUL ECOLOGIST ROMÂN-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL CRALOVĂŢ",588,"TOPOLOVĂŢU MARE",158966,1,PART,PRCNCT,P,P_SV,"2024-06-09 23:52:04",98,88,0,10,0,49,39,0,10,0,49,0,100,51,20,3,16,10
37,TIMIŞ,"CĂMINUL CULTURAL ŞUŞTRA",591,"TOPOLOVĂŢU MARE",158966,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:16:49",346,338,2,4,2,170,164,0,4,2,162,8,384,214,57,18,76,11
37,TIMIŞ,"CLADIREA COMUNEI TOPOLOVATU MARE (SEDIUL FOSTULUI CAP ICTAR - BUDINŢI)",589,"TOPOLOVĂŢU MARE",158966,2,PART,PRCNCT,P,P_SV,"2024-06-10 08:57:36",349,340,0,7,2,214,205,0,7,2,205,9,400,186,57,57,82,9
37,TIMIŞ,"PRIMĂRIA TOPOLOVĂŢU MARE",587,"TOPOLOVĂŢU MARE",158966,5,PART,PRCNCT,P,P_SV,"2024-06-18 10:55:25",923,897,13,7,6,521,508,0,7,6,503,18,1000,479,237,65,157,44
37,TIMIŞ,"SCOALA PRIMARĂ IOSIFALĂU",590,"TOPOLOVĂŢU MARE",158966,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:26:22",446,433,4,8,1,267,258,0,8,1,257,10,500,233,54,121,78,4
