precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
28,MUREŞ,"CĂMINUL CULTURAL VALEA LARGĂ",547,"VALEA LARGĂ",119974,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:45:56",416,386,0,13,17,416,386,0,13,17,398,18,960,544,90,77,231
28,MUREŞ,"PRIMĂRIA COMUNEI VALEA LARGĂ",546,"VALEA LARGĂ",119974,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:38:59",1059,1026,0,2,31,526,493,0,2,31,502,24,1160,634,112,59,331
28,MUREŞ,"ŞCOALA PRIMARĂ VALEA FRĂŢIEI",548,"VALEA LARGĂ",119974,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:40:38",496,487,0,5,4,267,258,0,5,4,251,16,522,255,40,63,148
