precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
18,GALAŢI,"CASA DE CULTURA „ION CREANGĂ” BERESTI",211,"ORAŞ BEREŞTI",75338,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:21:16",1238,1174,1,25,38,803,740,0,25,38,768,35,1335,531,490,278
18,GALAŢI,"SALA DE SPORT",212,"ORAŞ BEREŞTI",75338,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:39:00",1273,1222,0,24,27,788,737,0,24,27,774,12,1371,585,518,256
