precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
13,CLUJ,"CĂMIN CULTURAL CHINTENI",404,CHINTENI,56988,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:30:44",1096,1038,5,52,1,723,670,0,52,1,706,5,1124,401,92,292,44,278
13,CLUJ,"CASA DE CULTURĂ CHINTENI",403,CHINTENI,56988,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:29:24",1095,1061,1,32,1,761,728,0,32,1,738,23,1155,394,112,309,35,282
13,CLUJ,"CASA DE CULTURĂ MĂCICAȘU",407,CHINTENI,56988,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:26:15",199,191,0,5,3,199,191,0,5,3,192,7,348,149,13,85,6,88
13,CLUJ,"ȘCOALA CLS.I-IV DEUȘU",405,CHINTENI,56988,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:12:58",621,596,2,23,0,340,317,0,23,0,327,13,655,315,20,181,34,92
13,CLUJ,"ȘCOALA PRIMARĂ FEIURDENI",406,CHINTENI,56988,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:02:04",453,409,4,36,4,312,272,0,36,4,298,14,457,145,5,206,16,71
