precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MURARIU IONUŢ-IULIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","DULGHERU ŞTEFAN-PARTIDUL SOCIAL DEMOCRAT-voturi","GĂINĂ MIREL-VLĂDUŢ-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
7,BOTOŞANI,"SCOALA GENERALA CU CLASELE I-IV COSTINESTI",288,LEORDA,37850,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:29:55",168,159,0,7,2,128,119,0,7,2,120,8,200,72,40,79,1
7,BOTOŞANI,"SCOALA GENERALA NR. 1 LEORDA",287,LEORDA,37850,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:58:42",1104,1059,0,0,45,733,688,0,0,45,706,27,1200,467,320,378,8
7,BOTOŞANI,"ȘCOALA PRIMARĂ NR. 3, DOLINA",289,LEORDA,37850,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:12:16",887,870,0,8,9,467,450,0,8,9,459,8,973,506,131,325,3
