precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
20,GORJ,"ŞCOALA GENERALĂ CU CLASELE V-VIII SAMARINEŞTI",287,SAMARINEŞTI,81656,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:58:42",1119,1057,0,39,23,816,754,0,39,23,803,13,1200,384,558,222,23
20,GORJ,"ŞCOALA PRIMARĂ LARGA",288,SAMARINEŞTI,81656,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:34:25",367,322,0,40,5,283,238,0,40,5,275,8,348,65,220,49,6
