precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"HIZAN DANIEL-PARTIDUL NAȚIONAL LIBERAL-voturi","NISTOR COSTEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TĂRĂGAN VASILE-PARTIDUL SOCIAL DEMOCRAT-voturi","SLABU GICĂ-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
39,VASLUI,"FOSTA ŞCOALA GENERALĂ ARMĂŞENI",235,BUNEŞTI-AVEREŞTI,162924,1,PROV,PRCNCT,P,P_SV,"2024-06-10 09:31:36",259,252,0,1,6,137,130,0,1,6,135,2,280,143,19,2,52,62
39,VASLUI,"ŞCOALA GIMNAZIALĂ I-IV BUNEŞTI",236,BUNEŞTI-AVEREŞTI,162924,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:58:15",932,891,0,8,33,535,494,0,8,33,517,18,988,453,118,24,258,117
39,VASLUI,"ŞCOALA GIMNAZIALA NR. 1 SAT AVEREŞTI",234,BUNEŞTI-AVEREŞTI,162924,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:41:59",199,187,0,2,10,117,105,0,2,10,114,3,200,83,9,3,44,58
39,VASLUI,"ŞCOALA PRIMARĂ PLOPI",237,BUNEŞTI-AVEREŞTI,162924,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:17:21",163,155,0,4,4,163,155,0,4,4,160,3,352,189,12,6,58,84
39,VASLUI,"ŞCOALA PRIMARĂ PODU-OPRII",238,BUNEŞTI-AVEREŞTI,162924,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:36:01",198,187,0,9,2,114,103,0,9,2,109,4,219,106,73,3,26,7
