precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","FORȚA DREPTEI-voturi","PARTIDUL SOCIALIST ROMÂN-voturi","GALBEN NICOLAE-DAN-voturi"
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ TÂRNOVA",335,TÂRNOVA,54350,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 16:13:22",1530,1379,0,113,38,1028,877,0,113,38,998,30,1519,453,287,51,397,232,8,23
