precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"IGNUŢA DORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","BLIDARIU COSMIN-voturi"
37,TIMIŞ,"CASA NAȚIONALĂ PĂDURENI",505,PĂDURENI,159446,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:32:00",1926,1772,6,75,73,1305,1157,0,75,73,1271,34,1913,608,870,401
