precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
30,OLT,"ŞCOALA GENERALĂ NR.1",293,RUSĂNEŞTI,128588,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:23:13",1248,1213,0,16,19,752,717,0,16,19,712,40,1336,584,239,473
30,OLT,"ŞCOALA GENERALĂ NR.2",294,RUSĂNEŞTI,128588,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:00:53",1218,1184,1,12,21,682,649,0,12,21,667,15,1305,623,230,437
30,OLT,"ŞCOALA JIENI",295,RUSĂNEŞTI,128588,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:08:41",964,942,0,6,16,560,538,0,6,16,546,14,1040,480,271,275
