precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
41,VRANCEA,"INTERNAT SCOLAR",230,NEREJU,176944,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:10:17",586,575,0,11,0,363,352,0,11,0,339,24,631,268,181,26,121,11
41,VRANCEA,"SCOALA ” DIMITRIE GUSTI” NEREJU",228,NEREJU,176944,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:26:56",1388,1379,0,9,0,865,856,0,9,0,833,32,1521,656,485,52,281,15
41,VRANCEA,"SCOALA GIMNAZIALA NEREJU-MIC",229,NEREJU,176944,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:35:54",1528,1511,0,17,0,985,968,0,17,0,923,62,1667,682,434,51,412,26
