precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I - IV ALUNIŞU",204,CORNĂŢELU,66955,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:37:11",307,286,0,13,8,248,227,0,13,8,242,6,310,62,42,200
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I - IV BOLOVANI",205,CORNĂŢELU,66955,3,PART,PRCNCT,CL,CL_SV,"2024-06-12 16:44:41",587,517,0,53,17,405,335,0,53,17,387,18,549,144,168,219
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I - VIII CORNĂŢELU",203,CORNĂŢELU,66955,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:42:04",316,282,0,27,7,233,199,0,27,7,225,8,310,77,79,146
