precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BOBOI DUMITRU-PARTIDUL SOCIAL DEMOCRAT-voturi","BUBOI LIGIUS-COSMIN-PARTIDUL NAȚIONAL LIBERAL-voturi","NICU VIOREL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","STĂNEAŢĂ RAUL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL BEREGSĂU MARE",548,SĂCĂLAZ,158564,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:34:02",1082,1027,0,51,4,666,611,0,51,4,646,20,1179,513,472,30,105,39
37,TIMIŞ,"CĂMINUL CULTURAL BEREGSĂU MARE",549,SĂCĂLAZ,158564,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:26:04",1110,1063,3,41,3,662,618,0,41,3,630,32,1200,538,401,51,154,24
37,TIMIŞ,"CĂMINUL CULTURAL BEREGSĂU MIC",550,SĂCĂLAZ,158564,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:44:42",801,782,1,17,1,445,426,1,17,1,434,11,900,455,137,192,83,22
37,TIMIŞ,"CĂMINUL CULTURAL SĂCĂLAZ",547,SĂCĂLAZ,158564,1,PROV,PRCNCT,P,P_SV,"2024-06-10 13:06:34",1732,1607,5,117,3,936,814,2,117,3,912,24,1800,864,357,75,327,153
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMUNA SĂCĂLAZ",546,SĂCĂLAZ,158564,1,PART,PRCNCT,P,P_SV,"2024-06-10 13:59:45",1856,1800,14,42,0,937,894,1,42,0,918,19,1900,963,397,128,212,181
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMUNA SĂCĂLAZ",545,SĂCĂLAZ,158564,1,PART,PRCNCT,P,P_SV,"2024-06-10 10:55:09",1634,1590,4,37,3,823,782,1,37,3,806,17,1600,777,301,109,273,123
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMUNA SĂCĂLAZ",544,SĂCĂLAZ,158564,1,PROV,PRCNCT,P,P_SV,"2024-06-10 09:46:56",1675,1628,5,39,3,811,769,0,39,3,789,22,1800,986,330,123,261,75
