precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CHISCOP FLORIN-PARTIDUL SOCIAL DEMOCRAT-voturi","MATEI PETRU-PARTIDUL NAȚIONAL LIBERAL-voturi","POPA CARMEN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
39,VASLUI,"GRĂDINIȚA CU 3 SĂLI DE GRUPĂ",379,MICLEŞTI,164892,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:10:26",742,730,0,4,8,393,381,0,4,8,372,21,781,388,155,205,12
39,VASLUI,"ŞCOALA DEZAFECTATĂ CHIRCEŞTI -VALE",381,MICLEŞTI,164892,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:33:48",344,343,0,0,1,161,160,0,0,1,156,5,400,239,61,86,9
39,VASLUI,"ŞCOALA GIMNAZIALĂ CHIRCEŞTI-DEAL",380,MICLEŞTI,164892,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:41:51",497,493,0,1,3,265,261,0,1,3,246,19,500,235,100,140,6
39,VASLUI,"ŞCOALA PRIMARĂ POPEŞTI",382,MICLEŞTI,164892,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:35:55",341,333,0,5,3,162,154,0,5,3,155,7,400,238,80,57,18
