precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ROTEA ION-ROBERT-PARTIDUL SOCIAL DEMOCRAT-voturi","ENE CONSTANTIN-PARTIDUL NAȚIONAL LIBERAL-voturi","DRĂGUŞIN ŞTEFAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ANTON ADRIANA-LUIZA-PARTIDUL S.O.S. ROMÂNIA-voturi"
30,OLT,"GRADINITA CU PROGRAM NORMAL DEJESTI",368,VITOMIREŞTI,129914,2,PART,PRCNCT,P,P_SV,"2024-06-10 14:36:27",512,476,0,20,16,359,325,0,20,14,352,7,561,202,249,76,15,12
30,OLT,"LICEUL TEHNOLOGIC VITOMIRESTI",366,VITOMIREŞTI,129914,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:46:38",376,363,0,7,6,258,245,0,7,6,249,9,408,150,107,122,3,17
30,OLT,"SCOALA CU CLASELE I-IV BULIMANU",367,VITOMIREŞTI,129914,2,PART,PRCNCT,P,P_SV,"2024-06-10 02:24:36",160,148,0,10,2,113,101,0,10,2,106,7,162,49,51,44,3,8
30,OLT,"SCOALA CU CLASELE I-IV DONESTI",369,VITOMIREŞTI,129914,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:58:17",184,172,0,7,5,120,108,0,7,5,118,2,200,80,86,26,2,4
30,OLT,"SCOALA CU CLASELE I-IV TREPTENI",370,VITOMIREŞTI,129914,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:05:43",232,227,1,2,2,130,126,0,2,2,128,2,250,120,74,40,7,7
