precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FRÎNCU DRAGOŞ-VASILE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UJICĂ DANIEL-IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","BICĂJAN ŞTEFAN-PARTIDUL NAȚIONAL LIBERAL-voturi","NAGY ZSOLT-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UJICĂ VIRGILIU-EMIL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
28,MUREŞ,"CĂMIN CULTURAL STÎNCENI",532,STÂNCENI,119625,1,PART,PRCNCT,P,P_SV,"2024-06-10 10:05:16",1202,1139,4,45,14,823,761,3,45,14,791,32,1267,444,45,201,433,49,63
