precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
1,ALBA,"BIBLIOTECA COMUNALĂ",240,CRICĂU,4142,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:44:18",1057,995,1,25,36,790,729,0,25,36,779,11,1139,349,256,502,21
1,ALBA,"SALA DE ÎNTRUNIRI",242,CRICĂU,4142,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:23:01",334,305,2,6,21,230,203,0,6,21,229,0,340,111,44,178,7
1,ALBA,"ȘCOALA PRIMARĂ CRAIVA",241,CRICĂU,4142,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:45:01",307,286,0,8,13,226,205,0,8,13,222,4,316,90,55,142,25
