precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MURDEALĂ IACOB-PARTIDUL NAȚIONAL LIBERAL-voturi"
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII OBÎRȘIA CLOȘANI",219,OBÂRŞIA-CLOŞANI,110027,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:59:50",849,782,0,52,15,687,620,0,52,15,586,34,873,253,586
