precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CATARGIU RODICA-DIANA-PARTIDUL SOCIAL DEMOCRAT-voturi","BÎRSAN MARCELA-ELENA-PARTIDUL NAȚIONAL LIBERAL-voturi"
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM NORMAL NR.1 CAPU CÂMPULUI",255,"CAPU CÂMPULUI",151503,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:16:19",1998,1898,0,18,82,1379,1279,0,18,82,1353,26,2096,717,116,1237
