precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
2,ARAD,"CĂMINUL CULTURAL MINIŞU DE SUS",391,TAUŢ,12457,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:25:03",50,41,0,9,0,33,24,0,9,0,32,1,50,17,16,6,10,0
2,ARAD,"CĂMINUL CULTURAL NADĂŞ",392,TAUŢ,12457,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:52:12",576,527,0,14,35,506,457,0,14,35,441,16,630,173,169,62,208,2
2,ARAD,"CĂMINUL CULTURAL TAUŢ",389,TAUŢ,12457,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:48:50",630,545,2,47,36,427,344,0,47,36,416,11,590,163,132,109,163,12
2,ARAD,"ŞCOALA PRIMARĂ MINIŞEL",390,TAUŢ,12457,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:43:45",121,109,0,10,2,96,84,0,10,2,90,6,120,24,57,15,18,0
