precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BĂRBIERU BĂNEL-PARTIDUL SOCIAL DEMOCRAT-voturi","POPA EUGEN-VASILE-PARTIDUL NAȚIONAL LIBERAL-voturi","PAPUC VALENTINA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
41,VRANCEA,"CĂMIN CULTURAL TĂTĂRANU",300,TĂTĂRANU,177986,2,PART,PRCNCT,P,P_SV,"2024-06-12 08:30:48",1115,1071,0,9,35,558,514,0,9,35,534,24,1219,661,386,104,44
41,VRANCEA,"FOSTA SCOALA GENERALA BORDEASCA NOUA",301,TĂTĂRANU,177986,2,PART,PRCNCT,P,P_SV,"2024-06-12 08:44:18",336,307,0,16,13,170,141,0,16,13,154,16,304,134,120,27,7
41,VRANCEA,"FOSTA SCOALA GENERALA MARTINESTI",304,TĂTĂRANU,177986,2,PART,PRCNCT,P,P_SV,"2024-06-12 14:08:03",510,492,2,4,12,259,241,2,4,12,242,17,540,281,194,40,8
41,VRANCEA,"FOSTA SCOALA GENERALA NR. 1 BORDEASCA VECHE",303,TĂTĂRANU,177986,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:57:00",839,829,0,1,9,412,402,0,1,9,392,20,922,510,261,122,9
41,VRANCEA,"FOSTA SCOALA PRIMARA VIJIITOAREA",305,TĂTĂRANU,177986,2,PART,PRCNCT,P,P_SV,"2024-06-12 14:27:56",180,170,0,10,0,99,89,0,10,0,94,5,249,150,52,33,9
41,VRANCEA,"SCOALA GIMNAZIALA NR. 2 BORDEASCA VECHE",302,TĂTĂRANU,177986,2,PART,PRCNCT,P,P_SV,"2024-06-12 08:57:21",592,573,0,7,12,313,294,0,7,12,300,13,644,331,230,64,6
