precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SÂNZÂIANĂ DANIEL-PARTIDUL NAȚIONAL LIBERAL-voturi","ŞTEF GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","TODEA RODICA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
1,ALBA,"CĂMINUL CULTURAL LUNCA AMPOIȚEI",311,METEŞ,5577,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:56:35",205,195,0,2,8,132,122,0,2,8,126,6,224,92,109,7,10
1,ALBA,"CĂMINUL CULTURAL POIANA AMPOIULUI",312,METEŞ,5577,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:36:03",211,200,1,8,2,135,125,0,8,2,130,5,234,99,83,40,7
1,ALBA,"CĂMINUL CULTURAL PRESACA AMPOIULUI",313,METEŞ,5577,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:58:28",289,277,0,4,8,221,209,0,4,8,218,3,265,44,139,34,45
1,ALBA,"ŞCOALA GIMNAZIALĂ AMPOIŢA",310,METEŞ,5577,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:09:55",608,589,1,9,9,396,377,1,9,9,387,9,675,279,372,8,7
1,ALBA,"ŞCOALA GIMNAZIALĂ METEŞ",309,METEŞ,5577,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:19:05",478,461,0,13,4,268,251,0,13,4,259,9,502,234,202,33,24
1,ALBA,"ŞCOALA PRIMARĂ ”DIONISIU POPOVICIU” TĂUŢI",314,METEŞ,5577,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:27:28",523,505,0,5,13,343,325,0,5,13,341,2,572,229,319,13,9
