precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
7,BOTOŞANI,"ȘCOALA CĂTĂMĂREȘTI",305,"MIHAI EMINESCU",38063,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:36:03",510,505,0,5,0,294,289,0,5,0,283,11,600,306,231,29,11,12
7,BOTOŞANI,"SCOALA CĂTĂMĂREȘTI DEAL",306,"MIHAI EMINESCU",38063,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 12:01:54",1708,1701,6,1,0,796,795,0,1,0,774,22,1800,1004,434,239,51,50
7,BOTOŞANI,"SCOALA CĂTĂMĂREȘTI DEAL",307,"MIHAI EMINESCU",38063,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:15:14",1650,1638,1,11,0,775,764,0,11,0,752,23,1700,925,396,256,60,40
7,BOTOŞANI,"SCOALA CERVICEȘTI",308,"MIHAI EMINESCU",38063,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:39:03",725,717,0,2,6,435,427,0,2,6,417,18,800,365,282,110,15,10
7,BOTOŞANI,"SCOALA CUCORĂNI",309,"MIHAI EMINESCU",38063,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:31:08",679,673,1,0,5,412,406,1,0,5,400,12,800,388,279,92,11,18
7,BOTOŞANI,"SCOALA IPOTEȘTI",304,"MIHAI EMINESCU",38063,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:33:12",529,513,2,2,12,348,333,1,2,12,343,5,600,252,288,29,16,10
7,BOTOŞANI,"ȘCOALA STÎNCEȘTI",310,"MIHAI EMINESCU",38063,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:11:58",1407,1402,3,0,2,694,692,0,0,2,668,26,1576,882,484,110,40,34
