precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ MUREŞENII BÎRGĂULUI",298,"TIHA BÂRGĂULUI",35090,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:10:18",1331,1321,1,6,3,698,689,0,6,3,673,25,1500,802,82,487,84,20
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ PIATRA FÎNTÎNELE",299,"TIHA BÂRGĂULUI",35090,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:18:32",320,310,0,8,2,171,162,0,8,1,161,10,345,174,28,112,14,7
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ TIHA BÎRGĂULUI",297,"TIHA BÂRGĂULUI",35090,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:07:26",1366,1348,2,5,11,701,685,0,5,11,677,24,1500,799,135,467,56,19
6,BISTRIŢA-NĂSĂUD,"ȘCOALA GIMNAZIALĂ TUREAC",300,"TIHA BÂRGĂULUI",35090,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:51:19",566,558,0,8,0,237,229,0,8,0,209,28,600,363,73,80,52,4
6,BISTRIŢA-NĂSĂUD,"ȘCOALA GIMNAZIALĂ TUREAC",301,"TIHA BÂRGĂULUI",35090,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:06:17",1632,1621,3,4,4,751,743,0,4,4,720,31,1800,1049,203,418,92,7
