precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PASCARIU ADRIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ARAGIAN MARKO-OLIVER-PARTIDUL NAȚIONAL LIBERAL-voturi","BREJE IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL CHECEA",353,CHECEA,159375,1,PART,PRCNCT,P,P_SV,"2024-06-10 13:15:00",1753,1737,0,2,14,881,865,0,2,14,839,42,1923,1042,174,188,477
