precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"LĂSCOI IOAN-OVIDIU-PARTIDUL SOCIAL DEMOCRAT-voturi","INĂŞESCU VASILE-MARIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","MARCU MARIUS-FLORIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
22,HUNEDOARA,"CĂMINUL CULTURAL BUCIUM",404,"ORĂŞTIOARA DE SUS",90342,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:28:05",288,259,0,17,12,237,208,0,17,12,227,10,300,63,69,135,23
22,HUNEDOARA,"CĂMINUL CULTURAL COSTEȘTI",405,"ORĂŞTIOARA DE SUS",90342,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:25:12",447,400,3,32,12,337,293,0,32,12,321,14,460,124,87,119,115
22,HUNEDOARA,"CĂMINUL CULTURAL GRĂDIȘTEA DE MUNTE",406,"ORĂŞTIOARA DE SUS",90342,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:20:20",142,121,0,17,4,113,92,0,17,4,110,3,140,27,18,69,23
22,HUNEDOARA,"CĂMINUL CULTURAL LUDEŞTII DE JOS",407,"ORĂŞTIOARA DE SUS",90342,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:42:51",284,260,5,14,5,191,172,0,14,5,187,4,290,99,35,67,85
22,HUNEDOARA,"CĂMINUL CULTURAL OCOLIŞU MIC",408,"ORĂŞTIOARA DE SUS",90342,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:19:21",313,304,3,4,2,228,222,0,4,2,226,2,350,122,46,137,43
22,HUNEDOARA,"CENTRUL DE SERVICII SOCIAL-CULTURALE ȘI FESTIVE",403,"ORĂŞTIOARA DE SUS",90342,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:00:26",423,387,0,18,18,308,275,0,16,17,297,10,440,132,67,146,84
