precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
3,ARGEŞ,"PRIMARIA COMUNEI COCU",301,COCU,15652,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:04:41",283,273,1,9,0,211,202,0,9,0,199,12,300,89,41,82,47,29
3,ARGEŞ,"ŞCOALĂ GIMNAZIALĂ NR.1 COCU",303,COCU,15652,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:16:20",492,470,1,21,0,350,329,0,21,0,340,10,508,158,73,109,60,98
3,ARGEŞ,"ŞCOALĂ PRIMARĂ BĂRBĂTEŞTI",302,COCU,15652,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:39:19",462,452,0,10,0,314,304,0,10,0,302,12,484,170,102,82,54,64
3,ARGEŞ,"ŞCOALĂ PRIMARĂ CRUCIŞOARA",304,COCU,15652,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:00:28",247,239,0,8,0,172,164,0,8,0,170,2,384,180,22,59,53,36
3,ARGEŞ,"ŞCOALĂ PRIMARĂ RICHIŢELE DE SUS",305,COCU,15652,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:56:20",299,290,0,9,0,203,194,0,9,0,195,8,280,77,52,89,28,26
