precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL CICEU-POIENI",103,"CĂIANU MIC",32811,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:09:28",265,237,0,3,25,265,237,0,3,25,264,1,550,285,6,4,253,1
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL CĂIANU MARE",102,"CĂIANU MIC",32811,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:36:27",439,423,0,1,15,233,217,0,1,15,226,7,480,247,48,7,169,2
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI CĂIANU MIC",101,"CĂIANU MIC",32811,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:12:06",1202,1159,1,3,39,642,600,0,3,39,620,22,1300,658,121,54,417,28
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ DOBRIC",104,"CĂIANU MIC",32811,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:59:34",1170,1126,1,0,43,549,506,0,0,43,531,18,1199,650,39,41,358,93
