precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
2,ARAD,"CĂMIN CULTURAL DOROBANŢI",260,DOROBANŢI,12912,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:02:38",1347,1293,0,13,41,819,765,0,13,41,785,23,1468,659,103,42,640
