precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"GRĂDINIȚA CU PROGRAM NORMAL BRĂGĂREASA",360,SCUTELNICI,49439,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:52:41",520,483,0,18,19,341,304,0,18,19,336,5,530,189,17,315,4
10,BUZĂU,"GRĂDINIȚA CU PROGRAM NORMAL SCUTELNICI",358,SCUTELNICI,49439,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:42:17",852,819,0,7,26,524,491,0,7,26,502,22,900,376,82,401,19
10,BUZĂU,"ŞCOALA PRIMARA SAT ARCANU",359,SCUTELNICI,49439,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:37:11",341,315,0,4,22,280,254,0,4,22,254,5,354,85,8,242,4
