precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi"
20,GORJ,"GRĂDINIȚA NR. 2 TUNȘI",118,"ORAŞ ŢICLENI",78454,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:33:10",761,753,0,3,5,542,534,0,3,5,528,14,800,258,98,64,255,111
20,GORJ,"GRĂDINIȚA NR. 3 RĂȘINA",121,"ORAŞ ŢICLENI",78454,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:44:00",1148,1137,2,3,6,658,649,0,3,6,642,16,1280,622,195,39,324,84
20,GORJ,"ȘCOALA GIMNAZIALĂ NR. 1 ȚICLENI",119,"ORAŞ ŢICLENI",78454,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:23:08",1005,982,1,13,9,659,636,1,13,9,647,1,1100,441,174,55,319,99
20,GORJ,"ȘCOALA GIMNAZIALĂ NR. 1 ȚICLENI",120,"ORAŞ ŢICLENI",78454,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:53:54",894,885,1,6,2,527,519,0,6,2,518,9,1000,473,147,34,280,57
