precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","FORȚA DREPTEI-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi"
22,HUNEDOARA,"CĂMINUL CULTURAL OSTROV",438,"RÂU DE MORI",90878,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:19:38",361,357,1,1,2,268,264,1,1,2,263,5,400,132,0,2,30,21,139,70,1
22,HUNEDOARA,"CĂMINUL CULTURAL VALEA DÎLJII",441,"RÂU DE MORI",90878,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:31:40",186,177,0,5,4,154,145,0,5,4,149,5,200,46,0,0,9,26,76,3,35
22,HUNEDOARA,"ŞCOALA GENERALĂ RÎU DE MORI",436,"RÂU DE MORI",90878,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:38:42",852,825,1,10,16,625,599,0,10,16,557,29,893,307,4,7,77,116,285,57,11
22,HUNEDOARA,"ȘCOALA PRIMARĂ CLOPOTIVA",437,"RÂU DE MORI",90878,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:32:43",690,671,3,7,9,502,486,0,7,9,492,10,750,248,1,21,89,20,239,109,13
22,HUNEDOARA,"ȘCOALA PRIMARĂ SIBIȘEL",439,"RÂU DE MORI",90878,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:20:28",324,313,0,5,6,243,232,0,5,6,235,8,350,107,1,2,33,24,115,59,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ UNCIUC",440,"RÂU DE MORI",90878,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:09:09",177,167,0,4,6,142,132,0,4,6,141,1,200,58,0,0,16,10,105,5,5
