precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"JAKAB JÁNOS-ISTVÁN-PARTIDUL SOCIAL DEMOCRAT-voturi","CĂLĂUZ ALEXANDRU-DĂNUŢ-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","HALMÁGYI ZOLTÁN-PARTIDUL NAȚIONAL LIBERAL-voturi","RUS-BOLDEA MIHAIL-LUCIAN-FORȚA DREPTEI-voturi","PRECUP FLAVIUS TEODOR-voturi"
28,MUREŞ,"CAMIN CULTURAL BOTEZ",235,AŢINTIŞ,115236,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:50:30",147,141,0,3,3,96,90,0,3,3,95,1,160,64,74,5,7,8,1
28,MUREŞ,"SCOALA PRIMARA CECALACA",236,AŢINTIŞ,115236,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:39:30",309,296,0,9,4,234,221,0,9,4,228,6,340,106,205,4,6,7,6
28,MUREŞ,"SCOALA PRIMARA ISTIHAZA",237,AŢINTIŞ,115236,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:45:20",179,172,0,5,2,109,102,0,5,2,105,4,187,78,84,3,10,7,1
28,MUREŞ,"SEDIUL PRIMARIEI ATINTIS",234,AŢINTIŞ,115236,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:51:37",593,557,1,14,21,369,334,0,14,21,356,13,610,241,141,36,75,84,20
