precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL REVOLUȚIONAR CREȘTIN DEMOCRAT-voturi"
27,MEHEDINŢI,"PRIMĂRIA ŞOVARNA",273,ŞOVARNA,113698,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:09:33",1027,915,3,99,10,721,610,2,99,10,681,40,1004,283,174,233,185,29,60
