precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","BOICIUC FEDOR-NARCIS-voturi"
26,MARAMUREŞ,"CLĂDIRE POST POLIȚIE, CLĂDIRE ARHIVĂ, CLĂDIRE BIROURI",251,"BOCICOIU MARE",107350,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:51:35",512,503,1,3,5,288,279,1,3,5,265,23,555,267,95,45,14,40,2,46,2,2,19,0
26,MARAMUREŞ,"GRĂDINIŢA DE COPII",252,"BOCICOIU MARE",107350,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:34:40",1362,1316,2,7,37,715,671,0,7,37,685,30,1456,741,270,220,40,12,58,34,6,7,27,11
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-VIII",253,"BOCICOIU MARE",107350,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:12:39",689,670,0,6,13,366,347,0,6,13,346,20,752,386,136,102,15,2,9,73,4,4,1,0
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-VIII",254,"BOCICOIU MARE",107350,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:44:50",1243,1230,3,1,9,581,571,0,1,9,564,17,1361,780,239,165,46,20,16,14,47,12,1,4
