precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
33,SĂLAJ,"ȘCOALA GENERALĂ BORZA",120,CREACA,140672,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:38:55",169,162,0,7,0,91,84,0,7,0,84,7,180,89,1,3,45,27,5,3
33,SĂLAJ,"ȘCOALA GENERALĂ BREBI",121,CREACA,140672,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:42:55",451,441,1,7,2,239,230,0,7,2,234,5,490,251,21,22,117,65,6,3
33,SĂLAJ,"ȘCOALA GENERALĂ BRUSTURI",122,CREACA,140672,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 00:13:44",159,145,0,9,5,118,104,0,9,5,116,2,170,52,2,20,77,14,1,2
33,SĂLAJ,"ȘCOALA GENERALĂ CIGLEAN",123,CREACA,140672,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:36:49",114,107,0,6,1,72,65,0,6,1,69,3,130,58,1,8,35,23,2,0
33,SĂLAJ,"ȘCOALA GENERALĂ LUPOAIA",125,CREACA,140672,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:44:07",262,254,0,8,0,160,152,0,8,0,143,17,290,130,2,33,67,30,5,6
33,SĂLAJ,"ȘCOALA GENERALĂ PRODĂNEȘTI",126,CREACA,140672,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:08:05",127,122,0,5,0,127,122,0,5,0,124,3,220,93,3,15,56,36,6,8
33,SĂLAJ,"ȘCOALA GIMNAZIALĂ JAC",124,CREACA,140672,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:11:56",581,568,1,4,8,395,383,0,4,8,389,6,584,189,4,81,239,49,11,5
33,SĂLAJ,"ȘCOALA GIMNAZIALĂ MARCUS AURELIUS CREACA",119,CREACA,140672,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:34:46",375,370,1,3,1,207,202,1,3,1,199,8,399,192,4,21,80,64,4,26
