precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"VANCEA AURELIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ZELENCZ ROLAND-TIBERIU-PARTIDUL NAȚIONAL LIBERAL-voturi","ORŞANU GELU-CĂTĂLIN-PARTIDUL SOCIAL DEMOCRAT-voturi","CHIOREANU ALIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
13,CLUJ,"CĂMINUL CULTURAL",542,MICA,55160,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:56:06",607,591,3,6,7,405,390,2,6,7,395,10,662,257,28,276,30,61
13,CLUJ,"CĂMINUL CULTURAL",541,MICA,55160,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:21:53",546,523,1,14,8,341,319,0,14,8,324,17,579,238,38,227,53,6
13,CLUJ,"FOSTUL SEDIU CAP",543,MICA,55160,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:24:00",913,872,1,19,21,594,554,0,19,21,552,12,980,386,19,455,74,4
13,CLUJ,"ŞCOALA GENERALĂ",544,MICA,55160,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:08:59",887,871,0,6,10,524,508,0,6,10,485,23,977,469,55,367,39,24
