precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
15,COVASNA,"CĂMINUL CULTURAL TURIA",193,TURIA,64871,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:50:57",1001,966,0,1,34,474,439,0,1,34,460,14,1061,587,460
15,COVASNA,"ŞCOALA PRIMARĂ ”JÓKAI MÓR” TURIA",194,TURIA,64871,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:29:51",668,630,0,3,35,348,310,0,3,35,336,12,700,352,336
15,COVASNA,"ŞCOALA PRIMARĂ NR.3 TURIA",195,TURIA,64871,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:23:53",1172,1147,0,0,25,535,510,0,0,25,509,26,1300,765,509
15,COVASNA,"ŞCOALA PRIMARĂ ”REMÉNYIK SÁNDOR” ALUNGENI",196,TURIA,64871,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:14:26",250,226,4,0,20,146,126,0,0,20,142,4,300,154,142
