precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BABADAC IONUŢ-PARTIDUL NAȚIONAL LIBERAL-voturi","BĂLUŢĂ MARIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","STOIAN SILVIU-DANIEL-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
30,OLT,"GRADINITA CU PROGRAM NORMAL SEACA",305,SEACA,128864,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:19:15",1342,1251,2,51,38,983,893,1,51,38,957,26,1410,427,492,438,27
