precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
7,BOTOŞANI,"CĂMIN CULTURAL IVANCĂUȚI",329,PĂLTINIŞ,38492,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:13:13",744,717,0,9,18,262,235,0,9,18,254,8,800,538,143,69,42
7,BOTOŞANI,"CAMIN CULTURAL PALTINIS",327,PĂLTINIŞ,38492,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:54:31",1933,1893,0,18,22,519,479,0,18,22,503,16,2000,1481,230,107,166
7,BOTOŞANI,"ȘCOALA CU CL I-VIII HORODIȘTEA",331,PĂLTINIŞ,38492,5,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:38:12",901,864,0,20,17,293,256,0,20,17,288,5,1072,779,177,39,72
7,BOTOŞANI,"ȘCOALA CUZLĂU",330,PĂLTINIŞ,38492,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:04:03",467,456,1,5,5,185,175,0,5,5,176,9,500,315,108,19,49
7,BOTOŞANI,"ȘCOALA GRIVIȚA",328,PĂLTINIŞ,38492,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:22:48",1378,1365,0,9,4,171,158,0,9,4,168,3,1500,1329,98,33,37
