precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
36,TELEORMAN,"CĂMINUL CULTURAL",242,PLOSCA,153605,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:38:20",1207,1185,1,12,9,864,843,0,12,9,834,30,1130,30,63,450,278,43
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ PLOSCA",244,PLOSCA,153605,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:19:53",756,744,0,7,5,467,455,0,7,5,437,30,821,354,50,187,189,11
36,TELEORMAN,"ŞCOALA MICĂ",245,PLOSCA,153605,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:02:15",1154,1141,0,6,7,762,749,0,6,7,743,19,1255,493,50,285,337,71
36,TELEORMAN,"ŞCOALA RĂSFIRAŢI",243,PLOSCA,153605,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:56:28",1333,1316,0,4,13,919,902,0,4,13,885,26,1470,547,98,261,504,22
