precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
18,GALAŢI,"CĂMINUL CULTURAL DIN SATUL NEGRILEŞTI",359,NEGRILEŞTI,77579,2,PART,PRCNCT,CL,CL_SV,"2024-06-13 14:27:38",1455,1326,1,43,85,808,682,1,42,83,773,35,1431,623,40,78,655
18,GALAŢI,"SCOALA PRIMARĂ SLOBOZIA BLĂNEASA",360,NEGRILEŞTI,77579,3,PART,PRCNCT,CL,CL_SV,"2024-06-13 14:10:01",871,805,0,45,21,553,487,0,45,21,530,23,900,347,36,37,457
