precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
7,BOTOŞANI,"ŞC.CU CLASELE I-VIII GEORGE HAZGAN",405,"VÂRFU CÂMPULUI",39694,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:30:19",1881,1857,4,11,9,328,307,1,11,9,315,13,2000,1672,87,14,214
7,BOTOŞANI,"ȘC.CU CLASELE I-VIII GEORGE HAZGAN",406,"VÂRFU CÂMPULUI",39694,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:19:33",1817,1802,4,5,6,233,222,0,5,6,225,8,2000,1767,73,14,138
7,BOTOŞANI,"ŞC.CU CLASELE I-VIII IONĂŞENI",409,"VÂRFU CÂMPULUI",39694,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:57:12",792,773,1,11,7,451,433,0,11,7,436,15,900,449,77,16,343
7,BOTOŞANI,"ŞC.CU CLASELE I-VIII NR.1",411,"VÂRFU CÂMPULUI",39694,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:55:49",805,798,0,7,0,415,408,0,7,0,405,10,857,442,167,29,209
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ ”GEORGE HAZGAN”",407,"VÂRFU CÂMPULUI",39694,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:15:16",1945,1935,0,10,0,45,35,0,10,0,44,1,2100,2055,8,4,32
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ ”GEORGE HAZGAN”",408,"VÂRFU CÂMPULUI",39694,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:14:31",2006,2003,0,3,0,58,55,0,3,0,57,1,2174,2116,12,2,43
7,BOTOŞANI,"ŞCOALA PRIMARĂ NR. 2 LUNCA",410,"VÂRFU CÂMPULUI",39694,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:13:05",679,668,0,6,5,331,320,0,6,5,324,7,800,469,114,69,141
