precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NEGRU IOSIF-PARTIDUL NAȚIONAL LIBERAL-voturi","BOB IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","LUPŞA LUCIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL",276,ŞINTEREAG,34903,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:40:28",250,239,1,7,3,147,137,0,7,3,144,3,250,103,39,104,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BLĂJENII DE JOS",274,ŞINTEREAG,34903,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:56:47",303,294,0,4,5,187,178,0,4,5,181,6,350,163,29,149,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ŞIEU-SFÂNTU",278,ŞINTEREAG,34903,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:35:51",406,388,1,6,11,275,257,1,6,11,268,7,400,125,14,197,57
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ŞINTEREAG",273,ŞINTEREAG,34903,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:28:58",812,786,3,1,22,487,464,0,1,22,470,17,949,462,182,271,17
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ COCIU",277,ŞINTEREAG,34903,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:50:40",850,842,0,2,6,512,504,0,2,6,498,14,900,388,176,272,50
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ”NICOLAE BĂLAN” BLĂJENII DE SUS",275,ŞINTEREAG,34903,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:55:59",287,278,0,7,2,168,159,0,7,2,159,9,300,132,23,129,7
