precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","FORȚA DREPTEI-voturi","ONC SABIN-voturi"
1,ALBA,"CĂMINUL CULTURAL ALMAȘU MARE - SUSENI",190,"ALMAŞU MARE",2309,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:28:52",210,200,0,7,3,152,142,0,7,3,144,8,222,70,50,18,7,16,3,49,1
1,ALBA,"PRIMĂRIA COMUNEI ALMAȘU MARE",189,"ALMAŞU MARE",2309,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:39:43",325,305,0,12,8,261,241,0,12,8,256,5,335,74,75,65,21,54,5,24,12
1,ALBA,"ŞCOALA PRIMARĂ ALMAŞU DE MIJLOC",191,"ALMAŞU MARE",2309,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:14:32",124,114,0,8,2,83,73,0,8,2,82,1,123,40,23,29,6,11,1,11,1
1,ALBA,"ŞCOALA PRIMARĂ CIB",192,"ALMAŞU MARE",2309,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:30:08",234,213,0,11,10,202,181,0,11,10,197,5,253,51,103,12,11,14,30,4,23
1,ALBA,"ŞCOALA PRIMARĂ GLOD",193,"ALMAŞU MARE",2309,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:08:14",156,149,0,6,1,120,113,0,6,1,116,3,163,44,33,7,2,41,7,23,3
