precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MINOIU DAMIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","MINCĂ FLORIN-CĂTĂLIN-UNIUNEA SALVAȚI ROMÂNIA-voturi","STANCIU AUGUSTIN-PARTIDUL NAȚIONAL LIBERAL-voturi"
17,DOLJ,"CĂMIN CULTURAL",235,"APELE VII",70726,1,PART,PRCNCT,P,P_SV,"2024-06-10 14:47:29",1779,1629,0,97,53,1276,1126,0,97,53,1234,42,1790,514,629,3,602
