precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"RUSU SILVIU-IULIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GAVRILIUC DĂNUŢ-PARTIDUL SOCIAL DEMOCRAT-voturi","MANOLACHE ŞTEFAN-TIMOTEI-PARTIDUL NAȚIONAL LIBERAL-voturi"
35,SUCEAVA,"CAMINUL CULTURAL COROCAIESTI",530,VEREŞTI,151022,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:55:48",1287,1287,0,0,0,538,538,0,0,0,519,19,1436,898,35,347,137
35,SUCEAVA,"CAMINUL CULTURAL VERESTI",527,VEREŞTI,151022,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:40:50",1244,1243,1,0,0,605,605,0,0,0,590,15,1300,695,120,278,192
35,SUCEAVA,"SALA DE SEDINTE A CONSILIULUI LOCAL VERESTI",531,VEREŞTI,151022,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:25:37",952,949,0,3,0,524,521,0,3,0,470,54,1088,564,129,284,57
35,SUCEAVA,"SCOALA GIMNAZIALA BURSUCENI",528,VEREŞTI,151022,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:06:30",1150,1150,0,0,0,442,442,0,0,0,425,17,1200,758,40,232,153
35,SUCEAVA,"SCOALA GIMNAZIALA COROCAIESTI",529,VEREŞTI,151022,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:32:44",1028,1028,0,0,0,429,429,0,0,0,414,15,1200,771,23,236,155
