precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MORAR LEONTINA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CĂMĂRĂŞAN IONUŢ-ANDREI-PARTIDUL SOCIAL DEMOCRAT-voturi","SABĂU MARINEL-ARSINTE-PARTIDUL NAȚIONAL LIBERAL-voturi","MOLDOVAN ANDREI-PARTIDUL ECOLOGIST ROMÂN-voturi"
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL",244,"SILIVAŞU DE CÂMPIE",34422,2,PART,PRCNCT,P,P_SV,"2024-06-10 08:01:15",741,696,0,19,26,553,508,0,19,26,547,6,783,230,99,345,89,14
